Sygnatura czasowa,Jaka jest Twoja płeć,Jaki kierunek studiujesz?,Który rok studiujesz?,Wybierz stopień studiów,Wybierz tryb studiów,"Wybierz słowo, które najlepiej Ciebie opisuje (1 - Zamknięty/a w sobie, 2 - Powściągliwy/a, 3 - Śmiały/a, 4 - Wylewny/a)","Wybierz słowo, które najlepiej Ciebie opisuje (1 - Wrażliwy/a, 2 - Nieszkodliwy/a, 3 -Przebiegły/a, 4 - Dowcipny/a)","Wybierz słowo, które najlepiej Ciebie opisuje ( 1 - Uzdolniony/a artystycznie,  2 -Zrównoważony/a, 3 - Odważny/a, 4 -Rozmowny/a)","Wybierz słowo, które najlepiej Ciebie opisuje (1 - Biorący/a wszystko do siebie, 2 - Cierpliwy/a, 3 - Pochopny/a, 4 -Entuzjastyczny/a)        ","Jestem (1 - Wierny/a, 2 - Opanowany/a, 3 - Zdecydowany/a, 4 Kontaktowy/a)","Jestem (1 - Nostalgiczny, 2 - Dystansujący/a się, 3 - Niecierpliwy/a, 4 - Roztargniony/a)",stacjo_id,Czy preferujesz naukę stacjonarną?,W jakim stopniu czujesz się zmęczony/zmęczona po tygodniu nauki stacjonarnej? ,Ile minimum masz czasu na przerwę podczas nauki stacjonarnej (w minutach)?,Oceń atmosferę podczas zajęć stacjonarnych.,Oceń ergonomię swojego stanowiska pracy/nauki w trybie stacjonarnym.,Jak dużo czasu poświęcasz na samodoskonalenie się w kwestii umiejętności lub poszerzania horyzontów w trybie stacjonarnym?,"Jak często udaje Ci się zrealizować na czas zadania, które dostajesz na zajęciach praktycznych w trybie stacjonarnym?",Jak często udaje się zrealizować na czas projekty zespołowe w trybie stacjonarnym?,Jak często nie udaje Ci się zrealizować zadań do wykonania podczas nauki stacjonarnej?,Jak bardzo jesteś zmotywowany/zmotywowana do nauki w trybie stacjonarnym?,Czy czujesz się zmęczony/zmęczona po jednym dniu zajęć stacjonarnych? ,"Jaki wpływ ma miejsce, w którym się uczysz stacjonarnie na Twoją organizację nauki?",Jak oceniasz organizację nauki w trybie stacjonarnym?,Jak często pomagasz innym członkom zespołu podczas zajęć stacjonarnych?,Jak często inni członkowie zespołu udzielają pomocy Tobie podczas zajęć stacjonarnych?,Jak często występują konflikty w zespole podczas pracy zespołowej w trybie stacjonarnym?,Jak oceniasz przyrost Twojej wiedzy podczas zajęć w trybie stacjonarnym?,Jak oceniasz kontakt z prowadzącymi zajęcia w trybie stacjonarnym?,Jak bardzo jesteś skupiony/skupiona na zajęciach w trybie stacjonarnym?,Jak dobrze sobie radzisz na studiach w trybie stacjonarnym?,Czy wykonujesz dodatkowe aktywności związane z funkcjonowaniem uczelni w trybie stacjonarnym?,Czy odpowiadają Ci formy zaliczenia przedmiotów w trybie stacjonarnym?,zdal_id,Czy preferujesz naukę zdalną?,W jakim stopniu czujesz się zmęczony/zmęczona po tygodniu nauki zdalnej? ,Ile minimum masz czasu na przerwę podczas nauki zdalnej (w minutach)?,Oceń atmosferę podczas zajęć zdalnych.,Oceń ergonomię swojego stanowiska pracy/nauki w trybie zdalnym.,Jak dużo czasu poświęcasz na samodoskonalenie się w kwestii umiejętności lub poszerzania horyzontów w trybie zdalnym?,"Jak często udaje Ci się zrealizować na czas zadania, które dostajesz na zajęciach praktycznych w trybie zdalnym?",Jak często udaje się zrealizować na czas projekty zespołowe w trybie zdalnym?,Jak często nie udaje Ci się zrealizować zadań do wykonania podczas nauki zdalnej?,Jak bardzo jesteś zmotywowany/zmotywowana do nauki w trybie zdalnym?,Czy czujesz się zmęczony/zmęczona po jednym dniu zajęć zdalnych? ,"Jaki wpływ ma miejsce, w którym się uczysz zdalnie na Twoją organizację w nauki?",Jak oceniasz organizację nauki w trybie zdalnym?,Jak często pomagasz innym członkom zespołu podczas zajęć zdalnych?,Jak często inni członkowie zespołu udzielają pomocy Tobie podczas zajęć zdalnych?,Jak często występują konflikty w zespole podczas pracy zespołowej w trybie zdalnym?,Jak oceniasz przyrost Twojej wiedzy podczas zajęć w trybie zdalnym?,Jak oceniasz kontakt z prowadzącymi zajęcia w trybie zdalnym?,Jak bardzo jesteś skupiony/skupiona na zajęciach w trybie zdalnym?,Jak dobrze sobie radzisz na studiach w trybie zdalnym?,Czy wykonujesz dodatkowe aktywności związane z funkcjonowaniem uczelni w trybie zdalnym?,Czy odpowiadają Ci się formy zaliczenia przedmiotów w trybie zdalnym?,Z jakiego komunikatora korzystasz?,Czy korzystasz z kamery video podczas zajęć w pracy zdalnej?, Jak oceniasz jakość audio i video używanego komunikatora? ,Jak oceniasz jakość komunikatora używanego przez Twoją uczelnię? ,Czy masz problemy ze zrozumieniem kontekstu wypowiedzi podczas porozumiewania się przez komunikator? 
2020/12/31 11:48:54 PM CET,Mężczyzna,Informatyka,1,Licencjat,Stacjonarnie,1,4,1,4,2,1,721,Nie,3,15,3,2,3,4,3,4,3,2,3,3,3,3,3,4,5,4,4,Nie,4,721,Tak,4,30,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Nie,5,Microsoft teams,Nie,4,5,4
2021/01/01 10:11:38 AM CET,Kobieta,Inżynieria Środowiska,1,Magister,Niestacjonarnie,2,2,2,2,2,3,722,Nie ma to dla mnie znaczenia,4,15,4,4,3,3,3,3,3,4,3,2,1,1,4,3,3,3,3,Nie,3,722,Tak,4,15,5,5,3,4,4,4,5,4,5,5,2,2,5,5,5,4,5,Nie,5,Microsoft teams,Tak,4,4,5
2021/01/01 11:30:46 AM CET,Kobieta,Budownictwo ,1,Inżynier,Stacjonarnie,3,2,3,2,4,4,723,Tak,4,15,4,4,4,4,4,4,4,4,4,4,3,3,5,4,4,4,4,Nie,3,723,Nie,3,15,2,2,4,2,2,2,2,3,2,3,4,4,4,3,1,2,3,Nie,3,Microsoft teams,Nie,3,3,2
2021/01/01 7:30:46 PM CET,Mężczyzna,Budownictwo,2,Inżynier,Stacjonarnie,3,2,4,1,4,3,724,Tak,5,15,5,5,2,5,5,5,4,4,3,4,3,2,5,5,5,5,5,Nie,4,724,Nie,1,0,3,5,5,2,2,2,1,1,3,1,4,1,5,1,3,1,1,Nie,4,Microsoft teams,Nie,4,4,5
2021/01/02 11:22:28 AM CET,Mężczyzna,Energetyka,4,Inżynier,Stacjonarnie,3,1,4,2,3,3,725,Tak,4,15,4,3,4,2,4,4,5,3,4,4,3,3,5,2,5,4,4,Nie,4,725,Tak,4,30,5,5,3,5,4,5,3,2,3,4,3,3,5,3,4,3,5,Nie,4,Microsoft teams,Tak,4,4,3
2021/01/02 12:03:03 PM CET,Kobieta,Ogrodnictwo,2,Inżynier,Stacjonarnie,2,1,2,1,2,2,726,Tak,3,15,5,4,4,5,5,5,4,3,4,4,5,5,3,4,5,4,4,Tak,5,726,Nie,2,30,2,2,2,3,3,2,1,3,2,1,2,2,3,1,2,1,3,Nie,2,Microsoft teams,Nie,1,2,2
2021/01/02 2:54:03 PM CET,Kobieta,Budownictwo,2,Inżynier,Stacjonarnie,3,1,2,2,2,2,727,Nie ma to dla mnie znaczenia,1,0,4,4,5,4,4,5,3,2,3,3,4,4,5,3,4,4,3,Nie,4,727,Tak,3,15,5,5,3,4,4,5,4,4,3,3,4,4,4,4,4,4,4,Nie,4,Microsoft teams,Tak,4,4,5
2021/01/02 5:01:33 PM CET,Kobieta,Kynologia,1,Inżynier,Stacjonarnie,3,1,4,4,4,4,728,Nie,4,30,3,2,1,5,4,2,1,4,3,2,3,5,4,2,2,1,4,Nie,3,728,Nie,5,30,3,2,1,5,4,5,1,4,3,2,3,5,4,2,2,1,4,Nie,3,Microsoft teams,Nie,4,4,4
2021/01/02 11:15:08 PM CET,Mężczyzna,Informatyka,1,Magister,Stacjonarnie,1,1,1,2,1,1,729,Nie ma to dla mnie znaczenia,3,30,5,3,3,4,4,3,4,3,4,4,4,4,3,3,4,4,4,Nie,5,729,Nie ma to dla mnie znaczenia,4,30,5,4,2,2,4,4,2,3,4,4,4,4,3,2,5,2,2,Nie,3,Microsoft teams,Tak,5,4,3
2021/01/02 11:17:07 PM CET,Mężczyzna,Teleinformatyka,2,Inżynier,Stacjonarnie,3,4,3,4,2,2,730,Nie ma to dla mnie znaczenia,4,15,4,4,5,4,4,4,4,5,3,3,3,3,5,4,4,4,4,Nie,4,730,Tak,5,15,5,5,5,5,5,2,5,5,4,5,3,3,5,4,4,4,5,Nie,4,Microsoft teams,Tak,4,4,5
2021/01/03 12:12:01 AM CET,Mężczyzna,Elelktrotechnika,2,Inżynier,Niestacjonarnie,3,4,4,2,1,4,731,Nie,4,15,5,2,2,4,3,3,3,3,4,4,2,2,2,4,4,1,4,Nie,2,731,Tak,5,15,3,5,2,5,5,5,4,4,5,5,5,5,5,3,3,4,4,Tak,5,Microsoft teams,Nie,4,4,5
2021/01/03 1:09:46 PM CET,Mężczyzna,Automatyka i Robotyka,4,Inżynier,Stacjonarnie,3,4,2,3,3,1,732,Tak,3,30,4,4,3,4,5,2,4,4,4,3,3,3,5,4,4,3,4,Tak,4,732,Nie,5,30,2,2,3,4,3,3,1,5,3,2,1,1,2,1,2,1,3,Nie,3,Microsoft teams,Nie,3,3,5
2021/01/03 1:48:21 PM CET,Mężczyzna,Zarządzanie i Inżynieria Produckcji,3,Inżynier,Stacjonarnie,3,4,4,4,4,1,733,Tak,5,30,4,3,5,3,4,3,4,4,4,4,4,3,5,4,4,4,5,Nie,4,733,Nie,2,60,2,1,1,1,2,1,1,1,2,1,4,3,4,1,1,1,2,Nie,1,Microsoft teams,Nie,3,3,4
2021/01/03 3:55:31 PM CET,Mężczyzna,Elektrotechnika,2,Inżynier,Stacjonarnie,3,4,1,1,1,1,734,Tak,3,15,4,3,4,4,5,5,5,4,4,4,4,3,5,4,5,4,5,Tak,4,734,Nie,2,15,3,3,3,2,3,3,2,2,3,1,4,4,4,2,2,3,3,Tak,4,Microsoft teams,Nie,3,3,4
2021/01/03 4:36:29 PM CET,Kobieta,technologia chemiczna,4,Inżynier,Stacjonarnie,2,3,2,1,3,2,735,Nie ma to dla mnie znaczenia,1,60,3,2,2,5,5,5,2,1,3,3,3,1,1,4,2,3,5,Tak,4,735,Nie ma to dla mnie znaczenia,3,120,3,5,5,5,5,5,5,5,5,4,1,1,5,5,5,5,5,Tak,4,Microsoft teams,Nie,5,5,5
2021/01/03 7:19:26 PM CET,Mężczyzna,Budownictwo,2,Inżynier,Stacjonarnie,1,2,2,2,2,2,736,Nie,1,15,3,3,1,3,3,3,1,1,2,1,3,3,3,2,2,1,2,Nie,1,736,Tak,5,15,5,5,4,4,3,3,4,4,4,4,3,3,3,4,5,4,4,Nie,4,Microsoft teams,Nie,4,4,5
2021/01/03 8:47:34 PM CET,Kobieta,Ekonomia,1,Magister,Stacjonarnie,3,1,4,2,3,2,737,Nie ma to dla mnie znaczenia,2,15,4,2,3,5,5,1,3,2,3,3,4,2,5,4,4,3,4,Nie,5,737,Nie ma to dla mnie znaczenia,3,15,4,5,4,5,5,5,3,3,3,3,5,3,5,3,4,3,5,Nie,4,Microsoft teams,Tak,3,3,4
2021/01/03 9:41:40 PM CET,Kobieta,Mechanika i budowa maszyn,2,Inżynier,Niestacjonarnie,2,2,2,2,3,2,738,Nie,1,30,3,3,4,3,3,3,3,1,4,4,4,3,3,4,4,4,3,Nie,3,738,Tak,3,0,4,4,4,4,4,5,5,2,5,5,3,1,2,4,5,5,4,Nie,4,Microsoft teams,Tak,4,4,5
2021/01/03 10:26:12 PM CET,Kobieta,budowa jachtów,3,Inżynier,Stacjonarnie,2,2,2,2,2,2,739,Tak,2,60,3,2,3,4,2,4,5,4,4,4,4,4,5,3,3,4,5,Nie,3,739,Nie,3,150,2,5,3,2,1,2,1,4,2,1,4,3,2,1,4,1,2,Nie,5,Microsoft teams,Nie,5,5,3
2021/01/04 1:12:16 PM CET,Kobieta,Żywienie człowieka ,5,Magister,Stacjonarnie,3,4,3,4,3,3,740,Tak,3,60,4,4,4,5,5,5,5,3,5,4,4,4,5,4,5,5,5,Nie,5,740,Nie,1,30,3,3,3,3,5,4,1,1,2,2,4,4,3,2,3,2,3,Nie,3,Microsoft teams,Tak,4,4,4
2021/01/04 1:49:44 PM CET,Mężczyzna,Ochrona Środowiska,2,Inżynier,Stacjonarnie,2,2,2,2,1,2,741,Tak,2,30,5,4,3,4,4,4,3,3,3,4,4,4,5,5,5,4,3,Nie,4,741,Nie,3,15,2,2,4,2,2,2,1,2,3,1,1,1,4,2,2,1,2,Nie,3,Microsoft teams,Nie,4,3,2
2021/01/04 1:59:38 PM CET,Kobieta,Technologia żywności i żywienie człowieka ,2,Inżynier,Stacjonarnie,3,2,2,4,1,3,742,Tak,2,15,4,3,3,4,4,4,2,3,3,3,3,4,4,3,4,4,4,Nie,3,742,Nie,5,0,3,3,1,2,3,2,1,3,3,3,4,4,4,1,3,2,3,Nie,3,Microsoft teams,Nie,3,3,2
2021/01/05 8:59:57 AM CET,Mężczyzna,Zarządzanie,4,Inżynier,Niestacjonarnie,3,4,2,2,4,4,743,Nie ma to dla mnie znaczenia,4,60,5,5,3,5,5,2,5,2,5,5,4,4,5,4,5,5,4,Nie,4,743,Nie ma to dla mnie znaczenia,4,60,5,1,4,1,2,2,2,4,1,2,2,2,4,2,3,3,3,Nie,5,Microsoft teams,Nie,3,3,3
2021/01/05 11:56:59 AM CET,Kobieta,kynologia,4,Licencjat,Niestacjonarnie,2,1,3,2,1,1,744,Tak,3,0,4,4,1,3,5,5,4,5,5,3,1,1,3,5,4,5,4,Nie,4,744,Tak,5,60,5,4,5,5,1,5,5,5,4,5,1,1,5,4,4,5,4,Nie,2,Microsoft teams,Tak,4,5,5
2021/01/05 2:59:02 PM CET,Kobieta,Ekonomia,3,Licencjat,Niestacjonarnie,3,2,2,2,2,2,745,Tak,4,60,4,4,3,4,4,5,4,4,3,5,4,3,5,3,5,4,4,Nie,5,745,Tak,4,60,5,4,3,4,4,5,4,4,3,5,4,2,2,4,5,4,4,Nie,5,Microsoft teams,Nie,3,3,4
2021/01/05 9:25:31 PM CET,Mężczyzna,Inżynieria Pojazdów Bojowych i Specjalnych ,1,Licencjat,Stacjonarnie,3,1,4,2,1,1,746,Tak,1,15,3,3,1,2,3,3,3,1,3,3,2,2,3,3,3,3,3,Nie,1,746,Tak,5,15,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,Nie,5,Microsoft teams,Nie,5,5,5
2021/01/06 10:47:10 AM CET,Kobieta,Ekonomia,2,Licencjat,Stacjonarnie,2,2,2,3,2,2,747,Nie ma to dla mnie znaczenia,2,15,3,3,2,2,3,2,3,2,2,3,3,2,4,3,4,3,2,Nie,3,747,Tak,4,15,4,4,4,4,4,2,4,4,4,4,3,4,5,4,4,4,4,Nie,4,Microsoft teams,Nie,5,5,4
2021/01/06 6:26:59 PM CET,Kobieta,Zarządzanie,2,Licencjat,Stacjonarnie,2,1,4,2,3,2,748,Nie ma to dla mnie znaczenia,2,15,4,2,2,5,5,5,4,3,2,4,4,4,5,4,5,2,4,Nie,3,748,Nie ma to dla mnie znaczenia,5,30,5,4,4,5,5,5,4,4,5,5,3,3,5,4,5,4,4,Nie,4,Microsoft teams,Nie,4,5,5
2021/01/06 7:49:20 PM CET,Kobieta,Budownictwo,4,Inżynier,Stacjonarnie,3,1,3,4,4,1,749,Nie,1,15,2,1,1,1,1,1,2,1,1,2,2,1,2,1,1,1,2,Nie,2,749,Tak,5,15,5,5,5,5,4,4,5,4,5,5,3,3,5,5,4,4,5,Nie,5,Microsoft teams,Nie,5,5,5
2021/01/06 8:59:40 PM CET,Mężczyzna,AiR,1,Inżynier,Stacjonarnie,3,4,2,4,2,4,750,Nie ma to dla mnie znaczenia,4,0,5,5,5,4,5,4,5,3,5,5,4,4,5,4,4,4,5,Nie,5,750,Nie ma to dla mnie znaczenia,5,0,5,5,5,4,4,4,5,3,5,5,4,4,5,4,4,4,5,Nie,5,Microsoft teams,Nie,4,4,4
2021/01/07 3:44:34 AM CET,Kobieta,Ekonomia,2,Licencjat,Stacjonarnie,2,2,1,1,3,2,751,Nie,2,15,4,5,1,5,5,3,1,4,3,4,4,5,5,4,3,2,3,Nie,2,751,Tak,4,15,5,5,4,5,5,5,4,4,5,5,5,5,5,2,3,2,4,Nie,5,Microsoft teams,Tak,5,5,5
2021/01/07 7:54:34 AM CET,Kobieta,Mechanika i Budowa Maszyn,4,Inżynier,Niestacjonarnie,3,4,3,2,4,2,752,Tak,4,0,5,4,3,5,5,5,5,5,5,4,5,4,5,4,5,4,4,Nie,4,752,Nie,1,0,2,2,2,3,2,1,1,1,1,2,1,1,3,1,2,1,2,Nie,3,Microsoft teams,Nie,5,5,3
2021/01/07 10:14:08 AM CET,Kobieta,Informatyka,3,Inżynier,Stacjonarnie,1,1,1,1,2,2,753,Tak,2,30,2,2,4,5,5,5,1,2,4,4,4,3,4,2,2,5,3,Tak,1,753,Nie,2,30,2,2,5,5,5,5,1,1,1,1,4,3,4,2,1,4,4,Tak,2,Microsoft teams,Nie,5,5,1
2021/01/07 11:40:17 AM CET,Mężczyzna,Chłodnictwo i klimatyzacja,1,Inżynier,Stacjonarnie,3,4,3,4,4,3,754,Nie,1,15,4,3,1,3,4,1,1,4,2,2,4,3,4,2,3,1,2,Nie,1,754,Tak,5,15,5,4,2,5,5,5,4,4,3,5,4,3,2,5,5,4,5,Nie,4,Microsoft teams,Nie,3,4,5
2021/01/07 12:10:29 PM CET,Kobieta,Architektura,1,Magister,Stacjonarnie,3,1,1,2,3,4,755,Nie,1,15,4,3,5,5,5,5,5,1,3,4,5,4,5,5,5,2,5,Tak,1,755,Tak,1,0,5,2,5,5,5,5,5,1,3,5,5,5,5,4,5,3,5,Tak,2,Microsoft teams,Tak,4,3,3
2021/01/07 12:40:25 PM CET,Kobieta,Architektura,2,Magister,Niestacjonarnie,2,1,1,1,2,3,756,Nie ma to dla mnie znaczenia,4,15,4,3,3,5,5,4,3,5,4,4,5,3,4,4,4,3,5,Nie,3,756,Tak,3,30,4,5,4,4,5,4,2,4,3,4,3,3,4,4,5,5,5,Nie,5,Microsoft teams,Nie,5,5,5
2021/01/07 1:00:33 PM CET,Kobieta,Elektrotechnika,3,Inżynier,Stacjonarnie,3,1,4,1,1,2,757,Tak,4,15,4,3,1,4,4,2,4,3,3,4,3,4,5,3,5,3,3,Tak,3,757,Nie,3,0,2,5,1,3,2,3,1,2,3,2,2,2,4,2,1,1,1,Nie,4,Microsoft teams,Nie,4,4,5
2021/01/07 1:07:18 PM CET,Mężczyzna,-,3,Inżynier,Stacjonarnie,3,1,1,1,1,1,758,Tak,4,30,5,3,3,4,4,4,3,5,4,4,3,3,5,4,3,5,3,Nie,3,758,Nie,1,0,3,2,2,2,1,2,1,2,3,2,3,5,3,1,5,2,3,Nie,3,Zoom,Nie,3,4,3
2021/01/07 1:30:25 PM CET,Kobieta,architektura,1,Inżynier,Stacjonarnie,3,1,2,4,1,2,759,Nie ma to dla mnie znaczenia,3,15,2,2,2,1,1,3,3,3,3,3,3,3,3,2,3,1,3,Nie,1,759,Tak,5,15,5,5,4,3,4,2,4,4,5,4,3,3,3,3,4,4,4,Tak,5,Microsoft teams,Nie,5,5,3
2021/01/07 1:53:04 PM CET,Mężczyzna,Logistyka,1,Licencjat,Stacjonarnie,2,1,2,2,1,2,760,Tak,4,15,4,3,3,3,3,3,4,3,4,3,3,3,3,4,4,4,4,Nie,4,760,Nie,2,15,2,5,3,4,2,5,1,1,2,1,4,4,5,1,2,1,2,Nie,2,Discord,Tak,4,2,4
2021/01/07 2:09:01 PM CET,Mężczyzna,Chłodnictwo i klimatyzacja,1,Inżynier,Stacjonarnie,3,4,3,4,4,3,761,Nie,1,15,4,3,1,3,4,1,1,4,2,2,4,3,4,2,3,1,2,Nie,1,761,Tak,5,15,5,4,2,5,5,5,4,4,3,5,4,3,2,5,5,4,5,Nie,4,Microsoft teams,Nie,3,4,5
2021/01/07 4:29:05 PM CET,Kobieta,Zarządzanie,4,Magister,Stacjonarnie,2,2,1,2,2,4,762,Nie ma to dla mnie znaczenia,5,15,4,4,1,4,4,4,4,2,4,4,4,3,5,4,4,4,4,Nie,4,762,Nie ma to dla mnie znaczenia,5,30,4,3,1,4,4,4,3,4,3,4,4,4,5,4,4,3,3,Nie,5,Microsoft teams,Tak,2,4,3
2021/01/07 4:42:21 PM CET,Kobieta,Medycyna,3,Inżynier,Stacjonarnie,3,2,2,1,1,1,763,Tak,3,30,5,5,4,4,4,2,5,5,5,4,5,5,5,5,4,4,4,Tak,5,763,Nie,1,15,3,2,3,3,3,3,1,5,3,2,5,5,5,2,4,2,2,Tak,2,Microsoft teams,Tak,1,2,3
2021/01/07 5:26:54 PM CET,Mężczyzna,AiR,1,Inżynier,Stacjonarnie,2,2,2,1,2,2,764,Tak,4,30,5,5,2,4,5,4,5,4,4,5,4,4,5,5,5,5,4,Nie,5,764,Nie,2,15,2,2,2,1,1,2,1,3,2,1,4,4,2,1,1,1,1,Nie,1,Microsoft teams,Nie,5,5,3
2021/01/07 7:25:09 PM CET,Mężczyzna,AiR,1,Inżynier,Stacjonarnie,2,2,2,1,2,2,765,Tak,4,30,5,5,2,4,5,4,5,4,4,5,4,4,5,5,5,5,4,Nie,5,765,Nie,2,15,2,2,2,1,1,2,1,3,2,1,4,4,2,1,1,1,1,Nie,1,Microsoft teams,Nie,5,5,3
2021/01/07 8:31:33 PM CET,Mężczyzna,Automatyka,3,Inżynier,Stacjonarnie,1,1,2,1,2,1,766,Tak,2,15,3,4,2,4,3,3,4,3,4,4,2,1,2,3,4,4,4,Nie,4,766,Nie,1,0,2,2,1,2,1,1,2,2,1,2,3,1,1,1,2,1,2,Nie,2,Microsoft teams,Nie,4,4,5
2021/01/07 9:07:44 PM CET,Kobieta,Inżynieria transportu,1,Inżynier,Stacjonarnie,3,2,2,1,2,3,767,Tak,5,15,5,4,1,4,5,5,2,3,5,5,3,3,5,4,5,4,4,Nie,3,767,Tak,5,30,5,3,4,3,5,5,3,5,3,5,3,3,5,3,5,4,4,Tak,5,Microsoft teams,Nie,5,5,5
2021/01/08 9:02:11 AM CET,Kobieta,Architektura i urbanistyka,2,Licencjat,Stacjonarnie,2,1,1,1,1,1,768,Tak,3,15,4,5,2,5,5,5,4,3,5,5,5,5,4,5,5,4,5,Nie,5,768,Nie,1,15,3,2,5,4,5,5,2,2,3,4,5,5,3,3,3,3,4,Nie,5,Microsoft teams,Tak,4,4,5
2021/01/08 12:07:54 PM CET,Kobieta,Inżynieria transportu,1,Inżynier,Stacjonarnie,3,2,2,1,2,3,769,Tak,5,15,5,4,1,4,5,5,2,3,5,5,3,3,5,4,5,4,4,Nie,3,769,Tak,5,30,5,3,4,3,5,5,3,5,3,5,3,3,5,3,5,4,4,Tak,5,Microsoft teams,Nie,5,5,5
2021/01/08 5:24:47 PM CET,Mężczyzna,Budownictwo ,1,Inżynier,Niestacjonarnie,2,1,2,1,4,1,770,Nie,5,15,5,5,3,4,2,4,4,4,5,3,3,3,5,5,4,4,3,Nie,2,770,Nie,2,15,2,1,1,1,1,1,1,1,1,1,2,2,5,1,1,1,1,Nie,2,Microsoft teams,Tak,2,2,1
2021/01/08 8:16:02 PM CET,Kobieta,Zootechnika,2,Inżynier,Stacjonarnie,2,4,2,2,2,2,771,Tak,3,15,5,4,3,5,5,5,3,2,5,5,4,4,5,4,4,3,4,Nie,4,771,Nie,5,15,3,2,4,5,5,5,1,1,1,3,5,5,5,2,3,1,4,Nie,3,Microsoft teams,Nie,4,4,4
2021/01/08 8:32:39 PM CET,Mężczyzna,Mechanika i budowa maszyn.,6,Inżynier,Niestacjonarnie,2,1,1,2,2,1,772,Nie,3,60,5,5,3,4,4,4,4,5,5,5,4,3,5,4,5,5,4,Nie,4,772,Nie ma to dla mnie znaczenia,2,30,4,3,3,2,3,4,2,2,3,4,3,3,4,3,4,2,3,Nie,4,Microsoft teams,Tak,4,5,4
2021/01/08 9:27:06 PM CET,Mężczyzna,Elektrotechnika,5,Inżynier,Stacjonarnie,1,3,2,2,2,2,773,Nie,4,0,3,1,2,5,5,1,2,3,3,2,3,3,2,2,3,1,4,Nie,2,773,Tak,2,0,4,5,5,5,5,5,5,5,5,4,1,2,5,4,5,3,5,Nie,5,Microsoft teams,Nie,3,3,5
2021/01/09 7:51:35 AM CET,Mężczyzna,logistyka,2,Inżynier,Stacjonarnie,3,4,2,4,4,3,774,Nie ma to dla mnie znaczenia,1,15,3,3,1,2,2,3,1,1,3,3,4,3,3,3,2,2,3,Nie,3,774,Nie ma to dla mnie znaczenia,5,30,3,3,3,5,4,5,3,5,5,3,5,5,5,3,3,2,3,Nie,2,Microsoft teams,Nie,4,3,5
2021/01/09 8:46:17 AM CET,Mężczyzna,Informatyka,2,Inżynier,Niestacjonarnie,2,4,1,2,3,3,775,Nie,4,0,5,5,2,2,2,1,3,4,5,5,5,5,4,5,5,5,5,Nie,5,775,Tak,4,30,3,4,2,1,2,4,5,2,1,3,3,3,5,1,5,4,2,Nie,5,Microsoft teams,Tak,4,4,1
2021/01/09 12:57:50 PM CET,Mężczyzna,Elektrotechnika,6,Magister,Niestacjonarnie,2,2,4,4,1,2,776,Nie ma to dla mnie znaczenia,4,15,2,4,4,5,5,2,2,3,4,2,2,2,3,3,3,2,2,Nie,2,776,Tak,4,30,5,5,2,2,3,3,5,5,5,5,5,4,3,5,5,4,4,Nie,4,Microsoft teams,Nie,5,5,5
2021/01/09 4:01:34 PM CET,Kobieta,Informatyka,3,Inżynier,Stacjonarnie,2,1,2,4,3,3,777,Tak,3,30,4,4,2,4,4,5,4,4,5,4,4,4,5,4,5,4,4,Nie,3,777,Nie,1,15,3,5,1,4,4,5,2,1,4,3,3,4,5,3,3,3,4,Nie,4,Microsoft teams,Tak,4,4,5
2021/01/09 4:25:41 PM CET,Mężczyzna,Zarządzanie,3,Inżynier,Stacjonarnie,3,4,3,4,3,2,778,Nie ma to dla mnie znaczenia,4,15,3,1,3,4,4,4,3,4,3,4,4,4,3,3,3,3,4,Tak,1,778,Tak,5,30,5,5,4,4,4,4,4,4,5,5,4,4,5,4,5,5,5,Nie,5,Microsoft teams,Tak,4,4,5
2021/01/09 4:34:12 PM CET,Kobieta,Nanotechnologia,4,Inżynier,Stacjonarnie,3,4,4,4,4,3,779,Nie,3,15,5,4,1,5,5,5,2,2,2,4,4,3,4,4,5,4,5,Nie,4,779,Tak,5,15,5,4,4,5,5,5,3,4,4,4,4,3,5,4,4,4,5,Nie,4,Microsoft teams,Nie,4,5,5
2021/01/09 5:03:06 PM CET,Kobieta,Ekonomia,3,Licencjat,Niestacjonarnie,3,2,2,2,3,3,780,Tak,5,0,5,4,5,5,4,5,5,4,5,4,4,2,5,5,5,5,5,Nie,3,780,Nie,1,0,1,2,2,2,2,3,1,1,3,1,1,1,2,1,2,1,5,Nie,5,Microsoft teams,Nie,3,3,3
2021/01/09 5:03:56 PM CET,Mężczyzna,elektrotechnika,2,Inżynier,Niestacjonarnie,2,4,2,2,2,1,781,Tak,3,30,3,3,3,3,3,4,4,4,2,4,4,2,5,3,3,4,3,Nie,4,781,Nie,2,30,2,5,2,2,2,4,1,2,2,1,2,1,3,1,3,1,2,Nie,3,Microsoft teams,Nie,4,3,5
2021/01/09 10:35:37 PM CET,Mężczyzna,Informatyka,2,Inżynier,Stacjonarnie,2,1,1,2,3,2,782,Tak,3,30,4,3,3,5,4,3,4,3,4,4,4,4,3,3,2,5,4,Nie,4,782,Nie,1,15,2,3,2,4,4,3,1,1,1,4,2,1,3,1,4,1,1,Nie,4,Microsoft teams,Nie,4,5,3
